clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency
wKaFsRX95YY_clip0027_t00335,wKaFsRX95YY,335.33,342.814,7.484,1.0,1.0,10.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0027_t00335.mp4,tier2,1,1.0,0.013826683163642883,True,9,0.9262559413909912
wKaFsRX95YY_clip0028_t00343,wKaFsRX95YY,343.17,347.998,4.828,1.0,1.0,10.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0028_t00343.mp4,tier2,1,1.0,0.01351243257522583,True,9,0.9205360412597656
wKaFsRX95YY_clip0029_t00364,wKaFsRX95YY,364.258,368.254,3.996,1.0,1.0,3.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0029_t00364.mp4,tier2,1,1.0,0.037750862538814545,True,9,0.39084556698799133
wKaFsRX95YY_clip0030_t00370,wKaFsRX95YY,370.53,373.694,3.164,1.0,1.0,6.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0030_t00370.mp4,tier2,1,1.0,0.05370882898569107,True,9,0.9658846259117126
wKaFsRX95YY_clip0031_t00373,wKaFsRX95YY,373.922,377.406,3.484,1.0,1.0,6.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0031_t00373.mp4,tier2,1,1.0,0.05452950298786163,True,9,0.9174906611442566
wKaFsRX95YY_clip0032_t00381,wKaFsRX95YY,381.762,390.27,8.508,1.0,1.0,7.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0032_t00381.mp4,tier2,1,1.0,0.053822774440050125,True,9,0.9193532466888428
wKaFsRX95YY_clip0033_t00390,wKaFsRX95YY,390.53,392.702,2.172,1.0,1.0,6.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0033_t00390.mp4,tier2,1,1.0,0.05335531756281853,True,9,0.92303466796875
wKaFsRX95YY_clip0034_t00424,wKaFsRX95YY,424.834,431.87,7.036,1.0,1.0,11.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0034_t00424.mp4,tier2,1,1.0,0.013531417585909367,True,9,0.90261310338974
wKaFsRX95YY_clip0035_t00432,wKaFsRX95YY,432.194,435.038,2.844,1.0,1.0,9.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0035_t00432.mp4,tier2,1,1.0,0.013639107346534729,True,9,0.918279767036438
wKaFsRX95YY_clip0036_t00435,wKaFsRX95YY,435.17,437.534,2.364,1.0,1.0,6.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0036_t00435.mp4,tier2,1,1.0,0.013454115018248558,True,9,0.9133117198944092
wKaFsRX95YY_clip0037_t00464,wKaFsRX95YY,464.546,467.87,3.324,1.0,1.0,4.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0037_t00464.mp4,tier2,1,1.0,0.054324112832546234,True,9,0.9435383677482605
wKaFsRX95YY_clip0038_t00468,wKaFsRX95YY,468.066,470.43,2.364,1.0,1.0,3.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0038_t00468.mp4,tier2,1,1.0,0.05293882638216019,True,9,0.9284718632698059
wKaFsRX95YY_clip0039_t00487,wKaFsRX95YY,487.842,489.854,2.012,1.0,1.0,5.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0039_t00487.mp4,tier2,1,1.0,0.05210857093334198,True,9,0.9569180607795715
wKaFsRX95YY_clip0040_t00492,wKaFsRX95YY,492.066,496.318,4.252,1.0,1.0,5.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0040_t00492.mp4,tier2,1,1.0,0.05184244364500046,True,9,0.92212975025177
wKaFsRX95YY_clip0041_t00496,wKaFsRX95YY,496.482,500.99,4.508,1.0,1.0,5.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0041_t00496.mp4,tier2,1,1.0,0.052926212549209595,True,9,0.9329596757888794
wKaFsRX95YY_clip0042_t00505,wKaFsRX95YY,505.218,508.67,3.452,1.0,1.0,6.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0042_t00505.mp4,tier2,1,1.0,0.05213247239589691,True,9,0.953953206539154
wKaFsRX95YY_clip0043_t00509,wKaFsRX95YY,509.442,513.502,4.06,1.0,1.0,6.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0043_t00509.mp4,tier2,1,1.0,0.03923459351062775,True,9,0.4012383222579956
wKaFsRX95YY_clip0044_t00521,wKaFsRX95YY,521.698,525.086,3.388,0.75,1.0,6.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0044_t00521.mp4,tier2,1,0.7777777777777778,0.002360647777095437,True,9,0.6653572916984558
wKaFsRX95YY_clip0045_t00527,wKaFsRX95YY,527.298,529.758,2.46,1.0,1.0,5.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0045_t00527.mp4,tier2,1,1.0,0.00934810284525156,True,9,0.4881933629512787
wKaFsRX95YY_clip0046_t00542,wKaFsRX95YY,542.242,546.974,4.732,1.0,1.0,10.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0046_t00542.mp4,tier2,1,1.0,0.013501184992492199,True,9,0.9204781651496887
wKaFsRX95YY_clip0047_t00547,wKaFsRX95YY,547.074,549.63,2.556,1.0,1.0,9.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0047_t00547.mp4,tier2,1,1.0,0.013839389197528362,True,9,0.9245430827140808
wKaFsRX95YY_clip0048_t00549,wKaFsRX95YY,549.922,552.734,2.812,1.0,1.0,8.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0048_t00549.mp4,tier2,1,1.0,0.013733305037021637,True,9,0.9204480648040771
wKaFsRX95YY_clip0049_t00569,wKaFsRX95YY,569.538,575.454,5.916,1.0,1.0,6.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0049_t00569.mp4,tier2,1,1.0,0.03264720365405083,True,9,0.3198912441730499
wKaFsRX95YY_clip0050_t00596,wKaFsRX95YY,596.322,599.006,2.684,1.0,1.0,10.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\wKaFsRX95YY_clip0050_t00596.mp4,tier2,1,1.0,0.0021400339901447296,True,9,0.8349011540412903
7204326198501969178_clip0000_t00000,7204326198501969178,0.002,8.478,8.476,1.0,1.0,2.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7204326198501969178_clip0000_t00000.mp4,tier3,1,0.8888888888888888,0.4841248393058777,True,9,0.728277862071991
7204326198501969178_clip0001_t00008,7204326198501969178,8.578,14.864,6.286,1.0,1.0,1.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7204326198501969178_clip0001_t00008.mp4,tier3,1,1.0,0.4921978712081909,True,9,0.7807604670524597
7205080159811013914_clip0000_t00003,7205080159811013914,3.234,8.446,5.212,1.0,1.0,1.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7205080159811013914_clip0000_t00003.mp4,tier3,1,1.0,0.3799276649951935,True,9,0.8665898442268372
7205080159811013914_clip0001_t00009,7205080159811013914,9.25,12.286,3.036,1.0,1.0,0.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7205080159811013914_clip0001_t00009.mp4,tier3,1,1.0,0.40008923411369324,True,9,0.8695034384727478
7221493524947045659_clip0000_t00001,7221493524947045659,1.954,7.646,5.692,1.0,1.0,0.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7221493524947045659_clip0000_t00001.mp4,tier3,1,1.0,0.2813217043876648,True,9,0.7156695127487183
7226359641922424069_clip0000_t00000,7226359641922424069,0.002,3.166,3.164,1.0,1.0,-8.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7226359641922424069_clip0000_t00000.mp4,tier3,1,1.0,0.05911227688193321,True,9,0.7886196970939636
7256443852490411269_clip0000_t00000,7256443852490411269,0.354,2.91,2.556,1.0,1.0,1.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7256443852490411269_clip0000_t00000.mp4,tier3,1,1.0,0.33663210272789,True,9,0.8585963845252991
7315077824895798529_clip0000_t00000,7315077824895798529,0.0,3.454,3.454,1.0,1.0,-0.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7315077824895798529_clip0000_t00000.mp4,tier3,1,1.0,0.15680275857448578,True,9,0.8071615695953369
7315077824895798529_clip0001_t00004,7315077824895798529,4.002,9.086,5.084,1.0,1.0,0.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7315077824895798529_clip0001_t00004.mp4,tier3,1,1.0,0.16725513339042664,True,9,0.8199374079704285
7315077824895798529_clip0002_t00009,7315077824895798529,9.986,14.864,4.878,1.0,1.0,-1.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7315077824895798529_clip0002_t00009.mp4,tier3,1,1.0,0.18937668204307556,True,9,0.7904558181762695
7338723019914824962_clip0000_t00000,7338723019914824962,0.29,2.366,2.076,1.0,1.0,0.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7338723019914824962_clip0000_t00000.mp4,tier3,1,1.0,0.25245264172554016,True,9,0.933048665523529
7338723019914824962_clip0001_t00004,7338723019914824962,4.162,7.934,3.772,1.0,1.0,-1.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7338723019914824962_clip0001_t00004.mp4,tier3,1,1.0,0.2535693645477295,True,9,0.8517341613769531
7338723019914824962_clip0002_t00008,7338723019914824962,8.13,11.262,3.132,1.0,1.0,2.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7338723019914824962_clip0002_t00008.mp4,tier3,1,1.0,0.2383120059967041,True,9,0.8345887660980225
7338723019914824962_clip0003_t00011,7338723019914824962,11.746,16.894,5.148,1.0,1.0,4.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7338723019914824962_clip0003_t00011.mp4,tier3,1,1.0,0.2197784036397934,True,9,0.7782319188117981
7338723019914824962_clip0004_t00026,7338723019914824962,26.562,29.758,3.196,1.0,1.0,6.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7338723019914824962_clip0004_t00026.mp4,tier3,1,1.0,0.24783404171466827,True,9,0.849432647228241
7365032505457544449_clip0000_t00000,7365032505457544449,0.066,2.494,2.428,1.0,1.0,1.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7365032505457544449_clip0000_t00000.mp4,tier3,1,1.0,0.014562664553523064,True,9,0.5156251192092896
7383362567164497170_clip0000_t00001,7383362567164497170,1.09,3.166,2.076,1.0,1.0,-0.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7383362567164497170_clip0000_t00001.mp4,tier3,1,1.0,0.11422385275363922,True,9,0.892470121383667
7415622308691201288_clip0000_t00004,7415622308691201288,4.93,7.966,3.036,1.0,1.0,0.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7415622308691201288_clip0000_t00004.mp4,tier3,1,1.0,0.18568815290927887,True,9,0.8488600850105286
7415622308691201288_clip0001_t00013,7415622308691201288,13.698,19.486,5.788,1.0,1.0,2.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7415622308691201288_clip0001_t00013.mp4,tier3,1,1.0,0.19119764864444733,True,9,0.8413931727409363
7421464658466458898_clip0000_t00003,7421464658466458898,3.65,6.238,2.588,1.0,1.0,-0.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7421464658466458898_clip0000_t00003.mp4,tier3,1,1.0,0.1642376184463501,True,9,0.8351910710334778
7439248144757443857_clip0000_t00002,7439248144757443857,2.466,5.086,2.62,1.0,1.0,-0.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7439248144757443857_clip0000_t00002.mp4,tier3,1,1.0,0.25717705488204956,True,9,0.8769338130950928
7439248144757443857_clip0001_t00012,7439248144757443857,12.77,15.55,2.78,1.0,1.0,0.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7439248144757443857_clip0001_t00012.mp4,tier3,1,1.0,0.2663525640964508,True,9,0.9093822836875916
7444065242671320336_clip0000_t00000,7444065242671320336,0.738,5.738,5.0,1.0,1.0,15.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0000_t00000.mp4,tier3,1,1.0,0.33738628029823303,True,9,0.8148506879806519
7444065242671320336_clip0001_t00004,7444065242671320336,4.738,9.738,5.0,1.0,1.0,16.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0001_t00004.mp4,tier3,1,1.0,0.41683098673820496,True,9,0.8035826086997986
7444065242671320336_clip0002_t00008,7444065242671320336,8.738,13.738,5.0,1.0,1.0,17.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0002_t00008.mp4,tier3,1,1.0,0.4109158515930176,True,9,0.7787972688674927
7444065242671320336_clip0003_t00017,7444065242671320336,17.954,21.63,3.676,1.0,1.0,18.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0003_t00017.mp4,tier3,1,1.0,0.4079311788082123,True,9,0.7897369861602783
7444065242671320336_clip0004_t00023,7444065242671320336,23.522,26.11,2.588,1.0,1.0,13.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0004_t00023.mp4,tier3,1,1.0,0.44853729009628296,True,9,0.86515212059021
7444065242671320336_clip0005_t00028,7444065242671320336,28.866,36.286,7.42,1.0,1.0,18.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0005_t00028.mp4,tier3,1,1.0,0.4253274202346802,True,9,0.8179458975791931
7444065242671320336_clip0006_t00036,7444065242671320336,36.418,42.238,5.82,1.0,1.0,16.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0006_t00036.mp4,tier3,1,1.0,0.4180191457271576,True,9,0.8643355965614319
7444065242671320336_clip0007_t00042,7444065242671320336,42.626,44.817,2.191,1.0,1.0,19.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7444065242671320336_clip0007_t00042.mp4,tier3,1,1.0,0.4402129054069519,True,9,0.8761686682701111
7457180126313254152_clip0000_t00000,7457180126313254152,0.386,11.582,11.196,1.0,1.0,4.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7457180126313254152_clip0000_t00000.mp4,tier3,1,1.0,0.10288206487894058,True,9,0.9324794411659241
7457180126313254152_clip0001_t00011,7457180126313254152,11.81,21.182,9.372,1.0,1.0,4.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7457180126313254152_clip0001_t00011.mp4,tier3,1,1.0,0.10410264134407043,True,9,0.9026610255241394
7467730343747980551_clip0000_t00008,7467730343747980551,8.13,11.102,2.972,1.0,1.0,-2.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7467730343747980551_clip0000_t00008.mp4,tier3,1,1.0,0.10833457857370377,True,9,0.7869898676872253
7467730343747980551_clip0001_t00019,7467730343747980551,19.65,24.894,5.244,1.0,1.0,1.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7467730343747980551_clip0001_t00019.mp4,tier3,1,1.0,0.12069305777549744,True,9,0.6957255601882935
7470509227027516679_clip0000_t00002,7470509227027516679,2.626,4.798,2.172,1.0,1.0,13.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0000_t00002.mp4,tier3,1,1.0,0.07649578899145126,True,9,0.4806476831436157
7470509227027516679_clip0001_t00010,7470509227027516679,10.594,14.91,4.316,1.0,1.0,10.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0001_t00010.mp4,tier3,1,1.0,0.10989415645599365,True,9,0.8182381391525269
7470509227027516679_clip0002_t00032,7470509227027516679,32.162,34.302,2.14,1.0,1.0,12.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0002_t00032.mp4,tier3,1,1.0,0.20032945275306702,True,9,0.7494922280311584
7470509227027516679_clip0003_t00063,7470509227027516679,63.618,66.27,2.652,1.0,1.0,11.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0003_t00063.mp4,tier3,1,1.0,0.06533151865005493,True,9,0.6902763247489929
7470509227027516679_clip0004_t00066,7470509227027516679,66.434,68.798,2.364,1.0,1.0,14.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0004_t00066.mp4,tier3,1,1.0,0.16938430070877075,True,9,0.8483431935310364
7470509227027516679_clip0005_t00083,7470509227027516679,83.778,86.43,2.652,1.0,1.0,12.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7470509227027516679_clip0005_t00083.mp4,tier3,1,1.0,0.26290687918663025,True,9,0.865580677986145
7473460849152249096_clip0000_t00000,7473460849152249096,0.802,5.802,5.0,1.0,1.0,4.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7473460849152249096_clip0000_t00000.mp4,tier3,1,1.0,0.07492037117481232,True,9,0.8633162379264832
7473460849152249096_clip0001_t00004,7473460849152249096,4.802,9.802,5.0,1.0,1.0,4.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7473460849152249096_clip0001_t00004.mp4,tier3,1,1.0,0.08859426528215408,True,9,0.7552078366279602
7473460849152249096_clip0002_t00008,7473460849152249096,8.802,13.802,5.0,1.0,1.0,4.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7473460849152249096_clip0002_t00008.mp4,tier3,1,1.0,0.08783424645662308,True,9,0.76058429479599
7473460849152249096_clip0003_t00012,7473460849152249096,12.802,17.802,5.0,1.0,1.0,4.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7473460849152249096_clip0003_t00012.mp4,tier3,1,1.0,0.09830445796251297,True,9,0.6823157668113708
7473460849152249096_clip0004_t00022,7473460849152249096,22.306,24.478,2.172,1.0,1.0,4.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7473460849152249096_clip0004_t00022.mp4,tier3,1,0.8888888888888888,0.07832811772823334,True,9,0.6358093619346619
7480166207929306386_clip0000_t00001,7480166207929306386,1.794,4.254,2.46,1.0,1.0,-2.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7480166207929306386_clip0000_t00001.mp4,tier3,1,1.0,0.01607973501086235,True,9,0.8056805729866028
7483123814390304008_clip0000_t00000,7483123814390304008,0.002,3.646,3.644,1.0,1.0,3.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0000_t00000.mp4,tier3,1,1.0,0.01017586700618267,True,9,0.42775386571884155
7483123814390304008_clip0001_t00053,7483123814390304008,53.666,56.926,3.26,1.0,1.0,4.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0001_t00053.mp4,tier3,1,1.0,0.05209220573306084,True,9,0.3877323567867279
7483123814390304008_clip0002_t00057,7483123814390304008,57.122,60.03,2.908,1.0,1.0,4.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0002_t00057.mp4,tier3,1,1.0,0.019117288291454315,True,9,0.668208122253418
7483123814390304008_clip0003_t00077,7483123814390304008,77.858,83.198,5.34,1.0,1.0,3.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0003_t00077.mp4,tier3,1,1.0,0.02730868011713028,True,9,0.2795410752296448
7483123814390304008_clip0004_t00092,7483123814390304008,92.418,94.526,2.108,1.0,1.0,2.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0004_t00092.mp4,tier3,1,1.0,0.015027891844511032,True,9,0.43989884853363037
7483123814390304008_clip0005_t00095,7483123814390304008,95.458,98.974,3.516,1.0,1.0,4.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0005_t00095.mp4,tier3,1,1.0,0.008239852264523506,True,9,0.7264949679374695
7483123814390304008_clip0006_t00103,7483123814390304008,103.65,106.494,2.844,1.0,1.0,1.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0006_t00103.mp4,tier3,1,1.0,0.0199931338429451,True,9,0.35506951808929443
7483123814390304008_clip0007_t00112,7483123814390304008,112.706,114.782,2.076,1.0,1.0,1.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0007_t00112.mp4,tier3,1,1.0,0.0200966689735651,True,9,0.5977123975753784
7483123814390304008_clip0008_t00116,7483123814390304008,116.418,118.558,2.14,1.0,1.0,6.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0008_t00116.mp4,tier3,1,1.0,0.03574245423078537,True,9,0.5090955495834351
7483123814390304008_clip0009_t00124,7483123814390304008,124.642,126.654,2.012,1.0,1.0,-1.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0009_t00124.mp4,tier3,1,1.0,0.019293921068310738,True,9,0.6365934014320374
7483123814390304008_clip0010_t00129,7483123814390304008,129.73,133.374,3.644,1.0,1.0,3.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0010_t00129.mp4,tier3,1,1.0,0.04306286573410034,True,9,0.569176197052002
7483123814390304008_clip0011_t00145,7483123814390304008,145.986,148.894,2.908,1.0,1.0,0.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7483123814390304008_clip0011_t00145.mp4,tier3,1,1.0,0.03199375048279762,True,9,0.3575263023376465
7484979323171065095_clip0000_t00000,7484979323171065095,0.706,3.358,2.652,1.0,1.0,-0.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7484979323171065095_clip0000_t00000.mp4,tier3,1,1.0,0.22025994956493378,True,9,0.8953149318695068
7484979323171065095_clip0001_t00027,7484979323171065095,27.106,29.982,2.876,1.0,1.0,2.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7484979323171065095_clip0001_t00027.mp4,tier3,1,1.0,0.2121652066707611,True,9,0.8677219748497009
7491284887240985864_clip0000_t00000,7491284887240985864,0.226,8.254,8.028,1.0,1.0,5.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7491284887240985864_clip0000_t00000.mp4,tier3,1,1.0,0.0669458657503128,True,9,0.4189988374710083
7491284887240985864_clip0001_t00014,7491284887240985864,14.53,18.942,4.412,1.0,1.0,8.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7491284887240985864_clip0001_t00014.mp4,tier3,1,1.0,0.06131422519683838,True,9,0.8279147744178772
7491284887240985864_clip0002_t00021,7491284887240985864,21.026,29.822,8.796,1.0,1.0,2.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7491284887240985864_clip0002_t00021.mp4,tier3,1,1.0,0.058429546654224396,True,9,0.48525822162628174
7491284887240985864_clip0003_t00031,7491284887240985864,31.362,33.79,2.428,1.0,1.0,1.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7491284887240985864_clip0003_t00031.mp4,tier3,1,1.0,0.09223131835460663,True,9,0.7097546458244324
