clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
9fvi4IXr6rQ_clip0055_t00522,9fvi4IXr6rQ,522.946,527.946,5.0,1.0,1.0,4.27,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0055_t00522.mp4
9fvi4IXr6rQ_clip0056_t00526,9fvi4IXr6rQ,526.946,531.806,4.86,1.0,1.0,4.77,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0056_t00526.mp4
9fvi4IXr6rQ_clip0057_t00537,9fvi4IXr6rQ,537.666,543.102,5.436,1.0,1.0,2.83,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0057_t00537.mp4
9fvi4IXr6rQ_clip0058_t00543,9fvi4IXr6rQ,543.202,546.366,3.164,1.0,1.0,4.17,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0058_t00543.mp4
9fvi4IXr6rQ_clip0059_t00546,9fvi4IXr6rQ,546.466,548.606,2.14,1.0,1.0,5.87,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0059_t00546.mp4
9fvi4IXr6rQ_clip0060_t00548,9fvi4IXr6rQ,548.77,552.382,3.612,0.75,1.0,3.62,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0060_t00548.mp4
9fvi4IXr6rQ_clip0061_t00552,9fvi4IXr6rQ,552.578,555.518,2.94,1.0,1.0,4.16,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0061_t00552.mp4
9fvi4IXr6rQ_clip0062_t00555,9fvi4IXr6rQ,555.714,566.238,10.524,1.0,1.0,3.37,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0062_t00555.mp4
9fvi4IXr6rQ_clip0063_t00580,9fvi4IXr6rQ,580.418,587.934,7.516,1.0,1.0,4.38,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0063_t00580.mp4
9fvi4IXr6rQ_clip0064_t00588,9fvi4IXr6rQ,588.258,592.254,3.996,1.0,1.0,5.0,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0064_t00588.mp4
9fvi4IXr6rQ_clip0065_t00592,9fvi4IXr6rQ,592.514,596.99,4.476,1.0,1.0,4.22,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0065_t00592.mp4
9fvi4IXr6rQ_clip0066_t00598,9fvi4IXr6rQ,598.882,605.342,6.46,1.0,1.0,5.42,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0066_t00598.mp4
9fvi4IXr6rQ_clip0067_t00615,9fvi4IXr6rQ,615.65,622.366,6.716,0.714,1.0,3.23,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0067_t00615.mp4
9fvi4IXr6rQ_clip0068_t00622,9fvi4IXr6rQ,622.722,626.91,4.188,1.0,1.0,4.34,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0068_t00622.mp4
9fvi4IXr6rQ_clip0069_t00627,9fvi4IXr6rQ,627.074,630.974,3.9,1.0,1.0,3.48,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0069_t00627.mp4
9fvi4IXr6rQ_clip0070_t00631,9fvi4IXr6rQ,631.106,633.982,2.876,1.0,1.0,2.67,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0070_t00631.mp4
9fvi4IXr6rQ_clip0071_t00638,9fvi4IXr6rQ,638.178,643.178,5.0,1.0,1.0,3.29,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0071_t00638.mp4
9fvi4IXr6rQ_clip0072_t00642,9fvi4IXr6rQ,642.178,647.178,5.0,1.0,1.0,3.23,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0072_t00642.mp4
9fvi4IXr6rQ_clip0073_t00646,9fvi4IXr6rQ,646.178,649.278,3.1,1.0,1.0,2.3,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0073_t00646.mp4
9fvi4IXr6rQ_clip0074_t00649,9fvi4IXr6rQ,649.57,654.302,4.732,1.0,1.0,3.99,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0074_t00649.mp4
9fvi4IXr6rQ_clip0075_t00654,9fvi4IXr6rQ,654.594,658.878,4.284,1.0,1.0,3.64,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0075_t00654.mp4
9fvi4IXr6rQ_clip0076_t00660,9fvi4IXr6rQ,660.45,668.382,7.932,1.0,1.0,2.94,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0076_t00660.mp4
9fvi4IXr6rQ_clip0077_t00668,9fvi4IXr6rQ,668.546,673.63,5.084,1.0,1.0,3.21,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0077_t00668.mp4
9fvi4IXr6rQ_clip0078_t00673,9fvi4IXr6rQ,673.762,678.206,4.444,1.0,1.0,2.34,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0078_t00673.mp4
9fvi4IXr6rQ_clip0079_t00678,9fvi4IXr6rQ,678.306,680.638,2.332,1.0,1.0,3.72,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0079_t00678.mp4
9fvi4IXr6rQ_clip0080_t00683,9fvi4IXr6rQ,683.074,685.854,2.78,1.0,1.0,3.45,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0080_t00683.mp4
9fvi4IXr6rQ_clip0081_t00701,9fvi4IXr6rQ,701.762,706.762,5.0,1.0,1.0,3.74,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0081_t00701.mp4
9fvi4IXr6rQ_clip0082_t00705,9fvi4IXr6rQ,705.762,710.762,5.0,1.0,1.0,3.06,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0082_t00705.mp4
9fvi4IXr6rQ_clip0083_t00711,9fvi4IXr6rQ,711.234,720.51,9.276,1.0,1.0,3.26,/kaggle/working/clips/tier1/9fvi4IXr6rQ_clip0083_t00711.mp4
aArTJcMMmTw_clip0000_t00017,aArTJcMMmTw,17.346,29.086,11.74,1.0,1.0,12.79,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0000_t00017.mp4
aArTJcMMmTw_clip0001_t00036,aArTJcMMmTw,36.29,42.238,5.948,1.0,1.0,6.78,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0001_t00036.mp4
aArTJcMMmTw_clip0002_t00063,aArTJcMMmTw,63.298,69.342,6.044,0.833,1.0,6.12,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0002_t00063.mp4
aArTJcMMmTw_clip0003_t00069,aArTJcMMmTw,69.954,73.822,3.868,1.0,1.0,5.1,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0003_t00069.mp4
aArTJcMMmTw_clip0004_t00078,aArTJcMMmTw,78.914,82.814,3.9,1.0,1.0,4.98,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0004_t00078.mp4
aArTJcMMmTw_clip0005_t00083,aArTJcMMmTw,83.682,89.566,5.884,1.0,1.0,5.11,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0005_t00083.mp4
aArTJcMMmTw_clip0006_t00089,aArTJcMMmTw,89.73,96.926,7.196,1.0,1.0,4.06,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0006_t00089.mp4
aArTJcMMmTw_clip0007_t00098,aArTJcMMmTw,98.978,104.798,5.82,1.0,1.0,3.03,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0007_t00098.mp4
aArTJcMMmTw_clip0008_t00120,aArTJcMMmTw,120.738,125.118,4.38,1.0,1.0,5.49,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0008_t00120.mp4
aArTJcMMmTw_clip0009_t00125,aArTJcMMmTw,125.25,130.25,5.0,1.0,1.0,4.96,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0009_t00125.mp4
aArTJcMMmTw_clip0010_t00129,aArTJcMMmTw,129.25,134.25,5.0,1.0,1.0,4.57,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0010_t00129.mp4
aArTJcMMmTw_clip0011_t00137,aArTJcMMmTw,137.25,142.25,5.0,1.0,1.0,3.93,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0011_t00137.mp4
aArTJcMMmTw_clip0012_t00154,aArTJcMMmTw,154.754,161.694,6.94,1.0,1.0,4.31,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0012_t00154.mp4
aArTJcMMmTw_clip0013_t00171,aArTJcMMmTw,171.074,176.074,5.0,1.0,1.0,5.51,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0013_t00171.mp4
aArTJcMMmTw_clip0014_t00179,aArTJcMMmTw,179.074,184.074,5.0,1.0,1.0,2.7,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0014_t00179.mp4
aArTJcMMmTw_clip0015_t00183,aArTJcMMmTw,183.074,187.198,4.124,1.0,1.0,3.14,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0015_t00183.mp4
aArTJcMMmTw_clip0016_t00307,aArTJcMMmTw,307.33,310.558,3.228,1.0,1.0,4.92,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0016_t00307.mp4
aArTJcMMmTw_clip0017_t00310,aArTJcMMmTw,310.658,315.678,5.02,1.0,1.0,3.25,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0017_t00310.mp4
aArTJcMMmTw_clip0018_t00317,aArTJcMMmTw,317.058,320.286,3.228,1.0,1.0,2.74,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0018_t00317.mp4
aArTJcMMmTw_clip0019_t00320,aArTJcMMmTw,320.61,325.534,4.924,1.0,1.0,3.58,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0019_t00320.mp4
aArTJcMMmTw_clip0020_t00325,aArTJcMMmTw,325.666,329.118,3.452,1.0,1.0,1.86,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0020_t00325.mp4
aArTJcMMmTw_clip0021_t00329,aArTJcMMmTw,329.218,334.398,5.18,0.8,1.0,2.95,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0021_t00329.mp4
aArTJcMMmTw_clip0022_t00363,aArTJcMMmTw,363.97,368.97,5.0,1.0,1.0,4.71,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0022_t00363.mp4
aArTJcMMmTw_clip0023_t00367,aArTJcMMmTw,367.97,372.97,5.0,1.0,1.0,3.5,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0023_t00367.mp4
aArTJcMMmTw_clip0024_t00371,aArTJcMMmTw,371.97,376.97,5.0,1.0,1.0,1.78,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0024_t00371.mp4
aArTJcMMmTw_clip0025_t00379,aArTJcMMmTw,379.106,384.106,5.0,1.0,1.0,4.54,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0025_t00379.mp4
aArTJcMMmTw_clip0026_t00383,aArTJcMMmTw,383.106,388.106,5.0,1.0,1.0,3.98,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0026_t00383.mp4
aArTJcMMmTw_clip0027_t00425,aArTJcMMmTw,425.346,433.79,8.444,1.0,1.0,4.72,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0027_t00425.mp4
aArTJcMMmTw_clip0028_t00433,aArTJcMMmTw,433.89,437.118,3.228,1.0,1.0,5.22,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0028_t00433.mp4
aArTJcMMmTw_clip0029_t00437,aArTJcMMmTw,437.634,442.634,5.0,1.0,1.0,6.22,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0029_t00437.mp4
aArTJcMMmTw_clip0030_t00441,aArTJcMMmTw,441.634,446.634,5.0,1.0,1.0,4.84,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0030_t00441.mp4
aArTJcMMmTw_clip0031_t00445,aArTJcMMmTw,445.634,450.634,5.0,1.0,1.0,5.14,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0031_t00445.mp4
aArTJcMMmTw_clip0032_t00449,aArTJcMMmTw,449.634,454.634,5.0,1.0,1.0,3.97,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0032_t00449.mp4
aArTJcMMmTw_clip0033_t00456,aArTJcMMmTw,456.642,466.686,10.044,1.0,1.0,4.55,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0033_t00456.mp4
aArTJcMMmTw_clip0034_t00466,aArTJcMMmTw,466.882,470.75,3.868,1.0,1.0,4.93,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0034_t00466.mp4
aArTJcMMmTw_clip0035_t00470,aArTJcMMmTw,470.978,477.662,6.684,1.0,1.0,4.76,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0035_t00470.mp4
aArTJcMMmTw_clip0036_t00487,aArTJcMMmTw,487.042,489.63,2.588,1.0,1.0,5.3,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0036_t00487.mp4
aArTJcMMmTw_clip0037_t00507,aArTJcMMmTw,507.746,510.302,2.556,1.0,1.0,5.84,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0037_t00507.mp4
aArTJcMMmTw_clip0038_t00542,aArTJcMMmTw,542.69,552.254,9.564,0.7,1.0,6.04,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0038_t00542.mp4
aArTJcMMmTw_clip0039_t00559,aArTJcMMmTw,559.234,567.23,7.996,0.875,1.0,5.04,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0039_t00559.mp4
aArTJcMMmTw_clip0040_t00567,aArTJcMMmTw,567.33,577.438,10.108,0.9,1.0,4.32,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0040_t00567.mp4
aArTJcMMmTw_clip0041_t00577,aArTJcMMmTw,577.858,583.518,5.66,1.0,1.0,4.35,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0041_t00577.mp4
aArTJcMMmTw_clip0042_t00583,aArTJcMMmTw,583.65,586.846,3.196,1.0,1.0,3.45,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0042_t00583.mp4
aArTJcMMmTw_clip0043_t00587,aArTJcMMmTw,587.074,593.918,6.844,1.0,1.0,5.16,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0043_t00587.mp4
aArTJcMMmTw_clip0044_t00594,aArTJcMMmTw,594.05,596.702,2.652,1.0,1.0,5.63,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0044_t00594.mp4
aArTJcMMmTw_clip0045_t00596,aArTJcMMmTw,596.93,603.134,6.204,1.0,1.0,5.62,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0045_t00596.mp4
aArTJcMMmTw_clip0046_t00603,aArTJcMMmTw,603.65,607.582,3.932,1.0,1.0,5.51,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0046_t00603.mp4
aArTJcMMmTw_clip0047_t00608,aArTJcMMmTw,608.002,612.19,4.188,1.0,1.0,4.64,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0047_t00608.mp4
aArTJcMMmTw_clip0048_t00612,aArTJcMMmTw,612.29,617.29,5.0,1.0,1.0,3.46,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0048_t00612.mp4
aArTJcMMmTw_clip0049_t00616,aArTJcMMmTw,616.29,621.29,5.0,1.0,1.0,4.3,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0049_t00616.mp4
aArTJcMMmTw_clip0050_t00620,aArTJcMMmTw,620.29,624.638,4.348,1.0,1.0,4.8,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0050_t00620.mp4
aArTJcMMmTw_clip0051_t00655,aArTJcMMmTw,655.65,660.65,5.0,0.8,1.0,6.03,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0051_t00655.mp4
aArTJcMMmTw_clip0052_t00659,aArTJcMMmTw,659.65,664.65,5.0,1.0,1.0,5.04,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0052_t00659.mp4
aArTJcMMmTw_clip0053_t00663,aArTJcMMmTw,663.65,668.65,5.0,1.0,1.0,4.5,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0053_t00663.mp4
aArTJcMMmTw_clip0054_t00669,aArTJcMMmTw,669.73,673.086,3.356,1.0,1.0,3.86,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0054_t00669.mp4
aArTJcMMmTw_clip0055_t00673,aArTJcMMmTw,673.506,678.506,5.0,1.0,1.0,5.15,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0055_t00673.mp4
aArTJcMMmTw_clip0056_t00689,aArTJcMMmTw,689.73,696.798,7.068,0.714,1.0,4.5,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0056_t00689.mp4
aArTJcMMmTw_clip0057_t00746,aArTJcMMmTw,746.85,751.85,5.0,0.8,1.0,4.56,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0057_t00746.mp4
aArTJcMMmTw_clip0058_t00750,aArTJcMMmTw,750.85,755.85,5.0,0.8,1.0,4.78,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0058_t00750.mp4
aArTJcMMmTw_clip0059_t00754,aArTJcMMmTw,754.85,759.85,5.0,1.0,1.0,4.98,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0059_t00754.mp4
aArTJcMMmTw_clip0060_t00758,aArTJcMMmTw,758.85,763.85,5.0,1.0,1.0,4.29,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0060_t00758.mp4
aArTJcMMmTw_clip0061_t00762,aArTJcMMmTw,762.85,767.038,4.188,1.0,1.0,3.91,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0061_t00762.mp4
aArTJcMMmTw_clip0062_t00767,aArTJcMMmTw,767.778,778.686,10.908,1.0,1.0,5.39,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0062_t00767.mp4
aArTJcMMmTw_clip0063_t00778,aArTJcMMmTw,778.786,783.786,5.0,1.0,1.0,4.36,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0063_t00778.mp4
aArTJcMMmTw_clip0064_t00782,aArTJcMMmTw,782.786,787.786,5.0,1.0,1.0,4.58,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0064_t00782.mp4
aArTJcMMmTw_clip0065_t00786,aArTJcMMmTw,786.786,791.786,5.0,1.0,1.0,5.04,/kaggle/working/clips/tier1/aArTJcMMmTw_clip0065_t00786.mp4
b9uJqou7XQo_clip0000_t00046,b9uJqou7XQo,46.498,51.134,4.636,1.0,1.0,0.34,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0000_t00046.mp4
b9uJqou7XQo_clip0001_t00059,b9uJqou7XQo,59.234,64.51,5.276,1.0,1.0,1.95,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0001_t00059.mp4
b9uJqou7XQo_clip0002_t00065,b9uJqou7XQo,65.57,69.79,4.22,1.0,1.0,1.11,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0002_t00065.mp4
b9uJqou7XQo_clip0003_t00070,b9uJqou7XQo,70.21,73.63,3.42,1.0,1.0,0.86,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0003_t00070.mp4
b9uJqou7XQo_clip0004_t00073,b9uJqou7XQo,73.762,78.366,4.604,1.0,1.0,0.25,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0004_t00073.mp4
b9uJqou7XQo_clip0005_t00080,b9uJqou7XQo,80.898,85.054,4.156,1.0,1.0,1.66,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0005_t00080.mp4
b9uJqou7XQo_clip0006_t00088,b9uJqou7XQo,88.258,90.974,2.716,1.0,1.0,1.6,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0006_t00088.mp4
b9uJqou7XQo_clip0007_t00092,b9uJqou7XQo,92.642,101.662,9.02,1.0,1.0,0.91,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0007_t00092.mp4
b9uJqou7XQo_clip0008_t00103,b9uJqou7XQo,103.778,107.582,3.804,1.0,1.0,0.14,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0008_t00103.mp4
b9uJqou7XQo_clip0009_t00107,b9uJqou7XQo,107.746,111.454,3.708,1.0,1.0,0.39,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0009_t00107.mp4
b9uJqou7XQo_clip0010_t00115,b9uJqou7XQo,115.042,118.238,3.196,1.0,1.0,2.13,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0010_t00115.mp4
b9uJqou7XQo_clip0011_t00118,b9uJqou7XQo,118.37,121.438,3.068,1.0,1.0,1.61,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0011_t00118.mp4
b9uJqou7XQo_clip0012_t00122,b9uJqou7XQo,122.114,126.43,4.316,1.0,1.0,1.1,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0012_t00122.mp4
b9uJqou7XQo_clip0013_t00127,b9uJqou7XQo,127.106,133.342,6.236,1.0,1.0,0.81,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0013_t00127.mp4
b9uJqou7XQo_clip0014_t00133,b9uJqou7XQo,133.634,140.83,7.196,1.0,1.0,1.48,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0014_t00133.mp4
b9uJqou7XQo_clip0015_t00141,b9uJqou7XQo,141.89,144.542,2.652,1.0,1.0,-1.64,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0015_t00141.mp4
b9uJqou7XQo_clip0016_t00144,b9uJqou7XQo,144.674,148.126,3.452,1.0,1.0,0.83,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0016_t00144.mp4
b9uJqou7XQo_clip0017_t00148,b9uJqou7XQo,148.258,152.382,4.124,1.0,1.0,0.36,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0017_t00148.mp4
b9uJqou7XQo_clip0018_t00152,b9uJqou7XQo,152.482,154.494,2.012,1.0,1.0,1.81,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0018_t00152.mp4
b9uJqou7XQo_clip0019_t00160,b9uJqou7XQo,160.706,163.742,3.036,1.0,1.0,-0.38,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0019_t00160.mp4
b9uJqou7XQo_clip0020_t00165,b9uJqou7XQo,165.602,169.598,3.996,1.0,1.0,0.68,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0020_t00165.mp4
b9uJqou7XQo_clip0021_t00171,b9uJqou7XQo,171.65,176.51,4.86,1.0,1.0,2.65,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0021_t00171.mp4
b9uJqou7XQo_clip0022_t00180,b9uJqou7XQo,180.994,184.862,3.868,1.0,1.0,-0.64,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0022_t00180.mp4
b9uJqou7XQo_clip0023_t00186,b9uJqou7XQo,186.114,189.214,3.1,1.0,1.0,-0.31,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0023_t00186.mp4
b9uJqou7XQo_clip0024_t00189,b9uJqou7XQo,189.538,193.246,3.708,1.0,1.0,1.13,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0024_t00189.mp4
b9uJqou7XQo_clip0025_t00194,b9uJqou7XQo,194.018,196.19,2.172,1.0,1.0,-2.13,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0025_t00194.mp4
b9uJqou7XQo_clip0026_t00197,b9uJqou7XQo,197.506,200.126,2.62,1.0,1.0,-0.24,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0026_t00197.mp4
b9uJqou7XQo_clip0027_t00200,b9uJqou7XQo,200.322,203.582,3.26,1.0,1.0,-1.29,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0027_t00200.mp4
b9uJqou7XQo_clip0028_t00203,b9uJqou7XQo,203.906,206.718,2.812,1.0,1.0,-0.59,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0028_t00203.mp4
b9uJqou7XQo_clip0029_t00216,b9uJqou7XQo,216.162,218.462,2.3,1.0,1.0,9.92,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0029_t00216.mp4
b9uJqou7XQo_clip0030_t00219,b9uJqou7XQo,219.97,222.718,2.748,1.0,1.0,0.61,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0030_t00219.mp4
b9uJqou7XQo_clip0031_t00225,b9uJqou7XQo,225.794,228.35,2.556,1.0,1.0,1.47,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0031_t00225.mp4
b9uJqou7XQo_clip0032_t00232,b9uJqou7XQo,232.386,235.166,2.78,1.0,1.0,0.71,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0032_t00232.mp4
b9uJqou7XQo_clip0033_t00235,b9uJqou7XQo,235.49,237.662,2.172,1.0,1.0,0.25,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0033_t00235.mp4
b9uJqou7XQo_clip0034_t00237,b9uJqou7XQo,237.858,240.126,2.268,1.0,1.0,1.97,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0034_t00237.mp4
b9uJqou7XQo_clip0035_t00242,b9uJqou7XQo,242.498,245.022,2.524,1.0,1.0,-0.2,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0035_t00242.mp4
b9uJqou7XQo_clip0036_t00245,b9uJqou7XQo,245.186,247.774,2.588,1.0,1.0,2.6,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0036_t00245.mp4
b9uJqou7XQo_clip0037_t00248,b9uJqou7XQo,248.194,250.75,2.556,1.0,1.0,-1.08,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0037_t00248.mp4
b9uJqou7XQo_clip0038_t00250,b9uJqou7XQo,250.946,253.406,2.46,1.0,1.0,-0.84,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0038_t00250.mp4
b9uJqou7XQo_clip0039_t00258,b9uJqou7XQo,258.626,260.638,2.012,1.0,1.0,0.92,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0039_t00258.mp4
b9uJqou7XQo_clip0040_t00260,b9uJqou7XQo,260.834,265.726,4.892,1.0,1.0,1.87,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0040_t00260.mp4
b9uJqou7XQo_clip0041_t00265,b9uJqou7XQo,265.89,272.414,6.524,1.0,1.0,0.27,/kaggle/working/clips/tier1/b9uJqou7XQo_clip0041_t00265.mp4
Be0_77S0AyQ_clip0000_t00002,Be0_77S0AyQ,2.178,6.11,3.932,1.0,1.0,5.88,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0000_t00002.mp4
Be0_77S0AyQ_clip0001_t00023,Be0_77S0AyQ,23.938,29.022,5.084,1.0,1.0,8.63,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0001_t00023.mp4
Be0_77S0AyQ_clip0002_t00060,Be0_77S0AyQ,60.61,62.974,2.364,1.0,1.0,7.7,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0002_t00060.mp4
Be0_77S0AyQ_clip0003_t00070,Be0_77S0AyQ,70.21,73.63,3.42,1.0,1.0,7.06,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0003_t00070.mp4
Be0_77S0AyQ_clip0004_t00098,Be0_77S0AyQ,98.562,100.766,2.204,1.0,1.0,5.27,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0004_t00098.mp4
Be0_77S0AyQ_clip0005_t00101,Be0_77S0AyQ,101.442,103.71,2.268,1.0,1.0,5.27,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0005_t00101.mp4
Be0_77S0AyQ_clip0006_t00103,Be0_77S0AyQ,103.842,106.558,2.716,1.0,1.0,5.06,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0006_t00103.mp4
Be0_77S0AyQ_clip0007_t00114,Be0_77S0AyQ,114.786,117.502,2.716,1.0,1.0,3.88,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0007_t00114.mp4
Be0_77S0AyQ_clip0008_t00120,Be0_77S0AyQ,120.546,125.374,4.828,1.0,1.0,6.78,/kaggle/working/clips/tier1/Be0_77S0AyQ_clip0008_t00120.mp4
