video_id,url,title,channel,published_at,query
7642352412832943367,https://www.tiktok.com/@vtv24news/video/7642352412832943367,23 đối tượng vừa bị Công an tỉnh Hưng Yên khởi tố trong đường dây phá...,vtv24news,,user:vtv24news
7642291032972905746,https://www.tiktok.com/@vtv24news/video/7642291032972905746,Tổ chức Y tế Thế giới (WHO) đang bày tỏ lo ngại về tốc độ lây lan của...,vtv24news,,user:vtv24news
7642290737886792978,https://www.tiktok.com/@vtv24news/video/7642290737886792978,"Công an TP. Hồ Chí Minh đã khởi tố, bắt tạm giam ông Nguyễn Văn Lời, ...",vtv24news,,user:vtv24news
7642289880273472775,https://www.tiktok.com/@vtv24news/video/7642289880273472775,TP. Hà Nội dự kiến bố trí từ 79.000 đến 85.000 căn hộ tái định cư cho...,vtv24news,,user:vtv24news
7642289493931871496,https://www.tiktok.com/@vtv24news/video/7642289493931871496,Các tổ chức khí tượng cảnh báo hiện tượng El Nino có thể xuất hiện sớ...,vtv24news,,user:vtv24news
7642289000895565064,https://www.tiktok.com/@vtv24news/video/7642289000895565064,Iran cho biết đang xem xét đề xuất hòa bình mới do Mỹ đưa ra thông qu...,vtv24news,,user:vtv24news
7642303380873956616,https://www.tiktok.com/@vtv24news/video/7642303380873956616,"Nhu cầu sử dụng vật liệu xanh trong xây dựng đang ngày càng gia tăng,...",vtv24news,,user:vtv24news
7642303171255209234,https://www.tiktok.com/@vtv24news/video/7642303171255209234,"Tình trạng giả mạo, sử dụng trái phép nội dung và thương hiệu VTV đan...",vtv24news,,user:vtv24news
7642288246445116680,https://www.tiktok.com/@vtv24news/video/7642288246445116680,"Sáng 21/5, Viện Kiểm sát Nhân dân tối cao đã đề nghị mức án từ 5 - 6 ...",vtv24news,,user:vtv24news
7642243820687772935,https://www.tiktok.com/@vtv24news/video/7642243820687772935,"Phường Thủ Đức, TP. Hồ Chí Minh vừa công bố bộ tiêu chí “phường hạnh ...",vtv24news,,user:vtv24news
