clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id
iWF2hDxnvcA_s0000275714_e0000280714,iWF2hDxnvcA,275.714,280.714,5.0,1.0,1.0,12.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000275714_e0000280714.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000287330_e0000289406,iWF2hDxnvcA,287.33,289.406,2.076,1.0,1.0,14.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000287330_e0000289406.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000289794_e0000293630,iWF2hDxnvcA,289.794,293.63,3.836,1.0,1.0,15.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000289794_e0000293630.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000293762_e0000299166,iWF2hDxnvcA,293.762,299.166,5.404,1.0,1.0,14.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000293762_e0000299166.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000299394_e0000302014,iWF2hDxnvcA,299.394,302.014,2.62,1.0,1.0,15.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000299394_e0000302014.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000304610_e0000308926,iWF2hDxnvcA,304.61,308.926,4.316,1.0,1.0,14.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000304610_e0000308926.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000309122_e0000312414,iWF2hDxnvcA,309.122,312.414,3.292,1.0,1.0,13.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000309122_e0000312414.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000316386_e0000318686,iWF2hDxnvcA,316.386,318.686,2.3,1.0,1.0,14.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000316386_e0000318686.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000336706_e0000340318,iWF2hDxnvcA,336.706,340.318,3.612,1.0,1.0,14.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000336706_e0000340318.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000340482_e0000343870,iWF2hDxnvcA,340.482,343.87,3.388,1.0,1.0,12.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000340482_e0000343870.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000344354_e0000350078,iWF2hDxnvcA,344.354,350.078,5.724,1.0,1.0,13.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000344354_e0000350078.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000353890_e0000358398,iWF2hDxnvcA,353.89,358.398,4.508,1.0,1.0,14.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000353890_e0000358398.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000358690_e0000361726,iWF2hDxnvcA,358.69,361.726,3.036,1.0,1.0,15.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000358690_e0000361726.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000362146_e0000366238,iWF2hDxnvcA,362.146,366.238,4.092,1.0,1.0,14.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000362146_e0000366238.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000366402_e0000368766,iWF2hDxnvcA,366.402,368.766,2.364,1.0,1.0,13.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000366402_e0000368766.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000372482_e0000375998,iWF2hDxnvcA,372.482,375.998,3.516,1.0,1.0,13.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000372482_e0000375998.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000383746_e0000386430,iWF2hDxnvcA,383.746,386.43,2.684,1.0,1.0,14.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000383746_e0000386430.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000396034_e0000400094,iWF2hDxnvcA,396.034,400.094,4.06,0.75,1.0,17.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000396034_e0000400094.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000400898_e0000403102,iWF2hDxnvcA,400.898,403.102,2.204,1.0,1.0,18.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000400898_e0000403102.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000417890_e0000420286,iWF2hDxnvcA,417.89,420.286,2.396,1.0,1.0,17.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000417890_e0000420286.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000422402_e0000428958,iWF2hDxnvcA,422.402,428.958,6.556,1.0,1.0,15.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000422402_e0000428958.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000443906_e0000446430,iWF2hDxnvcA,443.906,446.43,2.524,1.0,1.0,17.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000443906_e0000446430.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000452738_e0000459678,iWF2hDxnvcA,452.738,459.678,6.94,1.0,1.0,19.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000452738_e0000459678.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000464450_e0000467966,iWF2hDxnvcA,464.45,467.966,3.516,1.0,1.0,15.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000464450_e0000467966.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000468258_e0000470622,iWF2hDxnvcA,468.258,470.622,2.364,1.0,1.0,15.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000468258_e0000470622.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000472290_e0000475902,iWF2hDxnvcA,472.29,475.902,3.612,1.0,1.0,15.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000472290_e0000475902.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000476098_e0000478206,iWF2hDxnvcA,476.098,478.206,2.108,1.0,1.0,13.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000476098_e0000478206.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000486658_e0000488670,iWF2hDxnvcA,486.658,488.67,2.012,1.0,1.0,19.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000486658_e0000488670.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000489858_e0000493054,iWF2hDxnvcA,489.858,493.054,3.196,1.0,1.0,16.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000489858_e0000493054.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000493346_e0000495678,iWF2hDxnvcA,493.346,495.678,2.332,1.0,1.0,19.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000493346_e0000495678.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000501506_e0000503806,iWF2hDxnvcA,501.506,503.806,2.3,1.0,1.0,15.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000501506_e0000503806.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000506530_e0000509534,iWF2hDxnvcA,506.53,509.534,3.004,1.0,1.0,12.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000506530_e0000509534.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000509954_e0000512062,iWF2hDxnvcA,509.954,512.062,2.108,1.0,1.0,14.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000509954_e0000512062.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000519138_e0000524478,iWF2hDxnvcA,519.138,524.478,5.34,1.0,1.0,18.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000519138_e0000524478.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000536386_e0000539966,iWF2hDxnvcA,536.386,539.966,3.58,1.0,1.0,12.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000536386_e0000539966.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000542082_e0000545086,iWF2hDxnvcA,542.082,545.086,3.004,1.0,1.0,11.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000542082_e0000545086.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWF2hDxnvcA_s0000545538_e0000552766,iWF2hDxnvcA,545.538,552.766,7.228,1.0,1.0,12.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000545538_e0000552766.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000003266_e0000008798,iWWnZ0GhefE,3.266,8.798,5.532,1.0,1.0,17.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000003266_e0000008798.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000010370_e0000015038,iWWnZ0GhefE,10.37,15.038,4.668,1.0,1.0,17.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000010370_e0000015038.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000016098_e0000027550,iWWnZ0GhefE,16.098,27.55,11.452,1.0,1.0,17.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000016098_e0000027550.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000027682_e0000032682,iWWnZ0GhefE,27.682,32.682,5.0,1.0,1.0,17.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000027682_e0000032682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000031682_e0000036682,iWWnZ0GhefE,31.682,36.682,5.0,1.0,1.0,18.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000031682_e0000036682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000035682_e0000040682,iWWnZ0GhefE,35.682,40.682,5.0,1.0,1.0,16.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000035682_e0000040682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000039682_e0000044682,iWWnZ0GhefE,39.682,44.682,5.0,1.0,1.0,17.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000039682_e0000044682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000043682_e0000048682,iWWnZ0GhefE,43.682,48.682,5.0,1.0,1.0,17.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000043682_e0000048682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000047682_e0000052682,iWWnZ0GhefE,47.682,52.682,5.0,1.0,1.0,18.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000047682_e0000052682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000051682_e0000056682,iWWnZ0GhefE,51.682,56.682,5.0,1.0,1.0,17.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000051682_e0000056682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000055682_e0000060682,iWWnZ0GhefE,55.682,60.682,5.0,1.0,1.0,18.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000055682_e0000060682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000059682_e0000064682,iWWnZ0GhefE,59.682,64.682,5.0,1.0,1.0,17.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000059682_e0000064682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000063682_e0000068682,iWWnZ0GhefE,63.682,68.682,5.0,1.0,1.0,17.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000063682_e0000068682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000067682_e0000072682,iWWnZ0GhefE,67.682,72.682,5.0,1.0,1.0,17.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000067682_e0000072682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000071682_e0000076682,iWWnZ0GhefE,71.682,76.682,5.0,1.0,1.0,16.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000071682_e0000076682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000075682_e0000080682,iWWnZ0GhefE,75.682,80.682,5.0,1.0,1.0,17.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000075682_e0000080682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000079682_e0000084682,iWWnZ0GhefE,79.682,84.682,5.0,1.0,1.0,17.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000079682_e0000084682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000083682_e0000088682,iWWnZ0GhefE,83.682,88.682,5.0,1.0,1.0,16.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000083682_e0000088682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000087682_e0000092682,iWWnZ0GhefE,87.682,92.682,5.0,1.0,1.0,16.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000087682_e0000092682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000091682_e0000096682,iWWnZ0GhefE,91.682,96.682,5.0,1.0,1.0,17.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000091682_e0000096682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000095682_e0000100682,iWWnZ0GhefE,95.682,100.682,5.0,1.0,1.0,18.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000095682_e0000100682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000099682_e0000104682,iWWnZ0GhefE,99.682,104.682,5.0,1.0,1.0,18.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000099682_e0000104682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000103682_e0000108682,iWWnZ0GhefE,103.682,108.682,5.0,1.0,1.0,17.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000103682_e0000108682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000107682_e0000112682,iWWnZ0GhefE,107.682,112.682,5.0,1.0,1.0,16.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000107682_e0000112682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000111682_e0000116682,iWWnZ0GhefE,111.682,116.682,5.0,1.0,1.0,17.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000111682_e0000116682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000115682_e0000120682,iWWnZ0GhefE,115.682,120.682,5.0,1.0,1.0,17.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000115682_e0000120682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000119682_e0000124682,iWWnZ0GhefE,119.682,124.682,5.0,1.0,1.0,18.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000119682_e0000124682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000123682_e0000128682,iWWnZ0GhefE,123.682,128.682,5.0,1.0,1.0,18.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000123682_e0000128682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000127682_e0000132682,iWWnZ0GhefE,127.682,132.682,5.0,1.0,1.0,17.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000127682_e0000132682.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000131682_e0000136126,iWWnZ0GhefE,131.682,136.126,4.444,1.0,1.0,16.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000131682_e0000136126.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000136258_e0000144350,iWWnZ0GhefE,136.258,144.35,8.092,1.0,1.0,18.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000136258_e0000144350.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000144450_e0000149450,iWWnZ0GhefE,144.45,149.45,5.0,1.0,1.0,17.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000144450_e0000149450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000148450_e0000153450,iWWnZ0GhefE,148.45,153.45,5.0,1.0,1.0,16.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000148450_e0000153450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000152450_e0000157450,iWWnZ0GhefE,152.45,157.45,5.0,1.0,1.0,17.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000152450_e0000157450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000156450_e0000161450,iWWnZ0GhefE,156.45,161.45,5.0,1.0,1.0,16.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000156450_e0000161450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000160450_e0000165450,iWWnZ0GhefE,160.45,165.45,5.0,1.0,1.0,17.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000160450_e0000165450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000164450_e0000169450,iWWnZ0GhefE,164.45,169.45,5.0,1.0,1.0,17.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000164450_e0000169450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000168450_e0000172926,iWWnZ0GhefE,168.45,172.926,4.476,1.0,1.0,17.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000168450_e0000172926.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000173090_e0000178090,iWWnZ0GhefE,173.09,178.09,5.0,1.0,1.0,17.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000173090_e0000178090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000177090_e0000182090,iWWnZ0GhefE,177.09,182.09,5.0,1.0,1.0,17.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000177090_e0000182090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000181090_e0000186090,iWWnZ0GhefE,181.09,186.09,5.0,1.0,1.0,18.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000181090_e0000186090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000185090_e0000190090,iWWnZ0GhefE,185.09,190.09,5.0,1.0,1.0,17.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000185090_e0000190090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000189090_e0000194090,iWWnZ0GhefE,189.09,194.09,5.0,1.0,1.0,17.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000189090_e0000194090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
iWWnZ0GhefE_s0000193090_e0000198090,iWWnZ0GhefE,193.09,198.09,5.0,1.0,1.0,18.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWWnZ0GhefE_s0000193090_e0000198090.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01
