video,filename,start,end,reason,detail,run_id,tier
E8Ip3nNikwA,E8Ip3nNikwA.mp4,785.026,786.27,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,786.786,787.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,787.65,790.046,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,791.234,794.526,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,795.106,795.71,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,796.098,798.814,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,799.714,802.078,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,802.37,802.878,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,803.746,806.27,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,808.162,808.606,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,808.866,810.43,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,811.33,811.966,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,812.098,813.182,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,814.434,816.606,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,817.25,818.622,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,819.106,819.614,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,820.13,821.662,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,822.722,824.35,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,824.482,825.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,826.594,827.582,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,827.874,829.886,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,830.594,831.454,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,831.746,833.15,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,833.986,834.814,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,835.65,838.046,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,839.17,842.142,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,842.498,844.286,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,844.738,845.438,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,846.626,848.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,848.77,849.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,850.018,851.518,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,851.938,852.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,852.77,855.134,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,855.618,856.222,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,857.346,858.366,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,858.786,860.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,860.898,861.79,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,862.882,864.734,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,867.522,869.31,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,870.21,871.102,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,872.802,873.854,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,874.178,877.214,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,878.018,879.358,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,879.906,881.246,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,881.634,882.302,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,884.066,885.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,885.474,888.254,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,888.578,889.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,890.434,891.838,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,892.994,895.006,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,895.778,896.702,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,898.274,900.958,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,901.41,903.454,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,904.514,905.694,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,907.362,908.19,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,908.45,910.078,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,910.722,911.614,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,912.674,913.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,914.37,915.582,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,916.162,917.47,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,918.082,918.622,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,918.978,921.758,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,924.194,925.726,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,926.242,929.47,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,930.37,932.51,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,933.57,934.942,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,936.258,936.766,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,936.93,938.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,938.53,939.87,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,941.154,943.998,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,946.37,951.326,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,952.354,953.662,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,953.826,954.654,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,955.394,956.99,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,957.474,959.07,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,959.938,960.958,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,961.666,962.814,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,963.074,963.998,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,964.418,964.99,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,965.506,968.03,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,968.738,970.59,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,972.13,974.11,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,974.818,976.062,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,976.738,977.374,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,979.074,981.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,981.538,982.59,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,983.01,983.582,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,984.322,986.366,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,986.626,988.19,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,988.898,990.622,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,991.266,992.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,992.45,994.91,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,995.458,996.67,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,997.154,998.334,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,998.594,999.614,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1000.898,1001.822,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1002.562,1003.23,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1004.002,1005.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1006.178,1007.038,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1008.13,1009.118,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1009.986,1011.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1011.522,1013.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1013.442,1015.71,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1016.226,1017.118,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1018.882,1019.454,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1020.162,1021.694,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1021.986,1022.782,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1023.714,1025.118,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1025.314,1027.582,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1028.034,1029.502,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1030.178,1032.35,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1032.77,1034.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1034.434,1035.166,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1040.162,1041.694,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1042.082,1043.646,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1045.122,1046.078,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1046.882,1048.766,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1048.93,1050.142,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1050.85,1051.87,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1052.578,1055.518,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1055.682,1056.478,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1057.186,1057.63,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1057.922,1059.742,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1060.386,1061.662,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1061.858,1062.43,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1063.33,1064.446,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1066.146,1068.894,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1069.378,1070.686,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1071.17,1072.254,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1073.058,1074.846,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1075.426,1077.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1077.57,1078.43,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1079.458,1082.558,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1082.882,1083.678,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1084.61,1085.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1086.306,1087.998,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
E8Ip3nNikwA,E8Ip3nNikwA.mp4,1088.418,1088.958,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,13.538,14.718,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,15.17,23.166,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,23.522,26.782,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,27.138,28.126,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,28.258,30.142,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,30.402,34.27,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,34.562,39.166,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,39.298,40.094,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,40.258,41.47,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,41.826,43.07,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,43.202,44.83,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,74.37,75.934,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,76.162,78.974,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,79.362,81.79,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,85.442,88.414,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,88.738,92.638,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,92.834,94.334,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,94.434,96.574,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,166.978,167.87,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,170.466,175.466,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,174.466,179.466,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,178.466,183.466,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,182.466,187.198,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,187.49,193.182,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,193.346,196.382,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,196.706,197.182,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,197.378,198.558,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,198.69,200.446,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,212.418,217.418,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,216.418,221.418,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,220.418,225.418,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,224.418,229.418,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,228.418,233.418,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,232.418,237.418,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,236.418,241.418,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,240.418,243.678,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,254.594,259.594,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,264.162,275.934,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,280.674,285.674,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,320.642,325.642,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,332.642,337.642,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,336.642,341.438,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,341.57,346.57,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,375.842,385.854,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,385.954,393.374,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,393.634,398.91,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,399.042,402.686,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,402.786,406.366,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,406.594,415.166,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,415.49,425.374,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,444.13,445.854,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,446.178,451.998,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,454.562,462.206,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,462.498,465.63,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,476.802,481.802,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,488.802,493.802,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,543.426,548.426,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,547.426,552.426,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,551.426,556.286,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,556.45,565.022,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,566.562,568.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
EAPAzfG1Bb4 (1),EAPAzfG1Bb4 (1).mp4,568.642,570.462,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
