clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta
2cg60JADoVY_clip0097_t00548,2cg60JADoVY,548.802,553.802,5.0,1.0,1.0,7.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0097_t00548.mp4,tier1,1
2cg60JADoVY_clip0098_t00552,2cg60JADoVY,552.802,557.802,5.0,1.0,1.0,5.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0098_t00552.mp4,tier1,1
2cg60JADoVY_clip0099_t00556,2cg60JADoVY,556.802,561.802,5.0,1.0,1.0,6.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0099_t00556.mp4,tier1,1
2cg60JADoVY_clip0100_t00560,2cg60JADoVY,560.802,563.582,2.78,1.0,1.0,7.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0100_t00560.mp4,tier1,1
2cg60JADoVY_clip0101_t00565,2cg60JADoVY,565.378,569.054,3.676,1.0,1.0,6.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0101_t00565.mp4,tier1,1
2cg60JADoVY_clip0102_t00569,2cg60JADoVY,569.25,572.222,2.972,1.0,1.0,-15.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0102_t00569.mp4,tier1,1
2cg60JADoVY_clip0103_t00572,2cg60JADoVY,572.578,576.318,3.74,1.0,1.0,6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0103_t00572.mp4,tier1,1
2cg60JADoVY_clip0104_t00576,2cg60JADoVY,576.546,582.91,6.364,1.0,1.0,6.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0104_t00576.mp4,tier1,1
2cg60JADoVY_clip0105_t00583,2cg60JADoVY,583.074,589.214,6.14,1.0,1.0,4.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0105_t00583.mp4,tier1,1
2cg60JADoVY_clip0106_t00589,2cg60JADoVY,589.346,594.782,5.436,1.0,1.0,6.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0106_t00589.mp4,tier1,1
2cg60JADoVY_clip0107_t00595,2cg60JADoVY,595.01,599.358,4.348,1.0,1.0,6.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0107_t00595.mp4,tier1,1
2cg60JADoVY_clip0108_t00599,2cg60JADoVY,599.554,602.91,3.356,1.0,1.0,-16.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0108_t00599.mp4,tier1,1
2cg60JADoVY_clip0109_t00603,2cg60JADoVY,603.074,607.998,4.924,1.0,1.0,7.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0109_t00603.mp4,tier1,1
2cg60JADoVY_clip0110_t00608,2cg60JADoVY,608.226,619.422,11.196,1.0,1.0,6.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0110_t00608.mp4,tier1,1
2cg60JADoVY_clip0111_t00619,2cg60JADoVY,619.746,626.878,7.132,1.0,1.0,7.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0111_t00619.mp4,tier1,1
2cg60JADoVY_clip0112_t00628,2cg60JADoVY,628.802,634.238,5.436,1.0,1.0,6.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0112_t00628.mp4,tier1,1
2cg60JADoVY_clip0113_t00634,2cg60JADoVY,634.626,638.078,3.452,1.0,1.0,7.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0113_t00634.mp4,tier1,1
2cg60JADoVY_clip0114_t00638,2cg60JADoVY,638.274,641.566,3.292,1.0,1.0,7.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0114_t00638.mp4,tier1,1
2cg60JADoVY_clip0115_t00643,2cg60JADoVY,643.874,648.126,4.252,1.0,1.0,7.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0115_t00643.mp4,tier1,1
2cg60JADoVY_clip0116_t00651,2cg60JADoVY,651.266,659.39,8.124,1.0,1.0,7.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0116_t00651.mp4,tier1,1
2cg60JADoVY_clip0117_t00659,2cg60JADoVY,659.586,668.254,8.668,1.0,1.0,6.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0117_t00659.mp4,tier1,1
2cg60JADoVY_clip0118_t00670,2cg60JADoVY,670.114,674.878,4.764,1.0,1.0,6.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0118_t00670.mp4,tier1,1
2cg60JADoVY_clip0119_t00677,2cg60JADoVY,677.186,680.19,3.004,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0119_t00677.mp4,tier1,1
2cg60JADoVY_clip0120_t00684,2cg60JADoVY,684.13,686.878,2.748,1.0,1.0,7.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0120_t00684.mp4,tier1,1
2cg60JADoVY_clip0121_t00687,2cg60JADoVY,687.074,691.998,4.924,1.0,1.0,6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0121_t00687.mp4,tier1,1
2cg60JADoVY_clip0122_t00692,2cg60JADoVY,692.674,696.542,3.868,1.0,1.0,7.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0122_t00692.mp4,tier1,1
2cg60JADoVY_clip0123_t00697,2cg60JADoVY,697.026,701.662,4.636,1.0,1.0,7.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0123_t00697.mp4,tier1,1
2cg60JADoVY_clip0124_t00702,2cg60JADoVY,702.21,707.21,5.0,1.0,1.0,6.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0124_t00702.mp4,tier1,1
2cg60JADoVY_clip0125_t00706,2cg60JADoVY,706.21,711.21,5.0,1.0,1.0,7.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0125_t00706.mp4,tier1,1
2cg60JADoVY_clip0126_t00710,2cg60JADoVY,710.21,715.21,5.0,1.0,1.0,7.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0126_t00710.mp4,tier1,1
2cg60JADoVY_clip0127_t00714,2cg60JADoVY,714.21,718.174,3.964,1.0,1.0,7.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0127_t00714.mp4,tier1,1
2cg60JADoVY_clip0128_t00719,2cg60JADoVY,719.554,724.554,5.0,1.0,1.0,8.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0128_t00719.mp4,tier1,1
2cg60JADoVY_clip0129_t00723,2cg60JADoVY,723.554,728.554,5.0,1.0,1.0,6.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0129_t00723.mp4,tier1,1
2cg60JADoVY_clip0130_t00727,2cg60JADoVY,727.554,732.554,5.0,1.0,1.0,6.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0130_t00727.mp4,tier1,1
2cg60JADoVY_clip0131_t00735,2cg60JADoVY,735.938,740.318,4.38,1.0,1.0,-14.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0131_t00735.mp4,tier1,1
2cg60JADoVY_clip0132_t00741,2cg60JADoVY,741.506,746.506,5.0,1.0,1.0,7.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0132_t00741.mp4,tier1,1
2cg60JADoVY_clip0133_t00745,2cg60JADoVY,745.506,750.506,5.0,1.0,1.0,6.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0133_t00745.mp4,tier1,1
2cg60JADoVY_clip0134_t00749,2cg60JADoVY,749.506,754.506,5.0,1.0,1.0,7.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0134_t00749.mp4,tier1,1
2cg60JADoVY_clip0135_t00753,2cg60JADoVY,753.506,758.506,5.0,1.0,1.0,6.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0135_t00753.mp4,tier1,1
2cg60JADoVY_clip0136_t00757,2cg60JADoVY,757.506,761.79,4.284,1.0,1.0,6.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0136_t00757.mp4,tier1,1
2cg60JADoVY_clip0137_t00761,2cg60JADoVY,761.89,764.158,2.268,1.0,1.0,7.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0137_t00761.mp4,tier1,1
2cg60JADoVY_clip0138_t00764,2cg60JADoVY,764.45,769.45,5.0,1.0,1.0,6.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0138_t00764.mp4,tier1,1
2cg60JADoVY_clip0139_t00768,2cg60JADoVY,768.45,773.45,5.0,1.0,1.0,6.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0139_t00768.mp4,tier1,1
2cg60JADoVY_clip0140_t00772,2cg60JADoVY,772.45,776.766,4.316,1.0,1.0,7.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0140_t00772.mp4,tier1,1
2cg60JADoVY_clip0141_t00777,2cg60JADoVY,777.474,787.774,10.3,1.0,1.0,7.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0141_t00777.mp4,tier1,1
2cg60JADoVY_clip0142_t00790,2cg60JADoVY,790.626,795.626,5.0,1.0,1.0,7.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0142_t00790.mp4,tier1,1
2cg60JADoVY_clip0143_t00794,2cg60JADoVY,794.626,799.626,5.0,1.0,1.0,7.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0143_t00794.mp4,tier1,1
2cg60JADoVY_clip0144_t00798,2cg60JADoVY,798.626,802.686,4.06,1.0,1.0,6.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0144_t00798.mp4,tier1,1
2cg60JADoVY_clip0145_t00804,2cg60JADoVY,804.642,808.542,3.9,1.0,1.0,7.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0145_t00804.mp4,tier1,1
2cg60JADoVY_clip0146_t00808,2cg60JADoVY,808.706,812.542,3.836,1.0,1.0,5.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0146_t00808.mp4,tier1,1
2cg60JADoVY_clip0147_t00813,2cg60JADoVY,813.058,817.822,4.764,1.0,1.0,7.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0147_t00813.mp4,tier1,1
2cg60JADoVY_clip0148_t00818,2cg60JADoVY,818.018,823.018,5.0,1.0,1.0,6.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0148_t00818.mp4,tier1,1
2cg60JADoVY_clip0149_t00822,2cg60JADoVY,822.018,827.018,5.0,1.0,1.0,7.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0149_t00822.mp4,tier1,1
2cg60JADoVY_clip0150_t00826,2cg60JADoVY,826.018,830.238,4.22,1.0,1.0,7.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0150_t00826.mp4,tier1,1
2cg60JADoVY_clip0151_t00830,2cg60JADoVY,830.37,835.55,5.18,1.0,1.0,6.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0151_t00830.mp4,tier1,1
2cg60JADoVY_clip0152_t00835,2cg60JADoVY,835.842,843.838,7.996,1.0,1.0,6.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0152_t00835.mp4,tier1,1
2cg60JADoVY_clip0153_t00843,2cg60JADoVY,843.97,850.334,6.364,1.0,1.0,6.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0153_t00843.mp4,tier1,1
2cg60JADoVY_clip0154_t00856,2cg60JADoVY,856.738,860.894,4.156,1.0,1.0,7.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0154_t00856.mp4,tier1,1
2cg60JADoVY_clip0155_t00861,2cg60JADoVY,861.25,867.934,6.684,1.0,1.0,7.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0155_t00861.mp4,tier1,1
2cg60JADoVY_clip0156_t00868,2cg60JADoVY,868.258,870.654,2.396,1.0,1.0,7.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0156_t00868.mp4,tier1,1
2cg60JADoVY_clip0157_t00871,2cg60JADoVY,871.106,873.63,2.524,1.0,1.0,7.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0157_t00871.mp4,tier1,1
2cg60JADoVY_clip0158_t00873,2cg60JADoVY,873.922,878.922,5.0,1.0,1.0,7.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0158_t00873.mp4,tier1,1
2cg60JADoVY_clip0159_t00877,2cg60JADoVY,877.922,882.922,5.0,1.0,1.0,7.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0159_t00877.mp4,tier1,1
2cg60JADoVY_clip0160_t00881,2cg60JADoVY,881.922,886.922,5.0,1.0,1.0,6.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0160_t00881.mp4,tier1,1
2cg60JADoVY_clip0161_t00885,2cg60JADoVY,885.922,890.922,5.0,1.0,1.0,5.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0161_t00885.mp4,tier1,1
2cg60JADoVY_clip0162_t00892,2cg60JADoVY,892.482,898.846,6.364,1.0,1.0,6.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0162_t00892.mp4,tier1,1
2cg60JADoVY_clip0163_t00898,2cg60JADoVY,898.946,902.142,3.196,1.0,1.0,8.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0163_t00898.mp4,tier1,1
2cg60JADoVY_clip0164_t00903,2cg60JADoVY,903.138,914.462,11.324,1.0,1.0,7.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0164_t00903.mp4,tier1,1
2cg60JADoVY_clip0165_t00914,2cg60JADoVY,914.658,917.822,3.164,1.0,1.0,1.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0165_t00914.mp4,tier1,1
2cg60JADoVY_clip0166_t00918,2cg60JADoVY,918.306,927.326,9.02,1.0,1.0,3.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0166_t00918.mp4,tier1,1
2cg60JADoVY_clip0167_t00929,2cg60JADoVY,929.25,933.214,3.964,1.0,1.0,4.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0167_t00929.mp4,tier1,1
2cg60JADoVY_clip0168_t00933,2cg60JADoVY,933.346,936.638,3.292,1.0,1.0,-13.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0168_t00933.mp4,tier1,1
2cg60JADoVY_clip0169_t00937,2cg60JADoVY,937.634,946.686,9.052,1.0,1.0,6.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0169_t00937.mp4,tier1,1
2cg60JADoVY_clip0170_t00946,2cg60JADoVY,946.85,951.85,5.0,1.0,1.0,1.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0170_t00946.mp4,tier1,1
2cg60JADoVY_clip0171_t00950,2cg60JADoVY,950.85,955.85,5.0,1.0,1.0,6.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0171_t00950.mp4,tier1,1
2cg60JADoVY_clip0172_t00954,2cg60JADoVY,954.85,959.85,5.0,1.0,1.0,6.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0172_t00954.mp4,tier1,1
2cg60JADoVY_clip0173_t00958,2cg60JADoVY,958.85,963.85,5.0,1.0,1.0,8.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0173_t00958.mp4,tier1,1
2cg60JADoVY_clip0174_t00962,2cg60JADoVY,962.85,967.85,5.0,1.0,1.0,7.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0174_t00962.mp4,tier1,1
2cg60JADoVY_clip0175_t00966,2cg60JADoVY,966.85,971.614,4.764,1.0,1.0,7.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0175_t00966.mp4,tier1,1
2cg60JADoVY_clip0176_t00971,2cg60JADoVY,971.906,981.726,9.82,1.0,1.0,8.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0176_t00971.mp4,tier1,1
2cg60JADoVY_clip0177_t00981,2cg60JADoVY,981.858,986.686,4.828,1.0,1.0,7.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0177_t00981.mp4,tier1,1
2cg60JADoVY_clip0178_t00986,2cg60JADoVY,986.818,990.11,3.292,1.0,1.0,7.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0178_t00986.mp4,tier1,1
2cg60JADoVY_clip0179_t00993,2cg60JADoVY,993.314,996.446,3.132,1.0,1.0,7.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0179_t00993.mp4,tier1,1
2cg60JADoVY_clip0180_t00997,2cg60JADoVY,997.57,1009.342,11.772,1.0,1.0,6.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0180_t00997.mp4,tier1,1
2cg60JADoVY_clip0181_t01009,2cg60JADoVY,1009.538,1014.238,4.7,1.0,1.0,8.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0181_t01009.mp4,tier1,1
2cg60JADoVY_clip0182_t01015,2cg60JADoVY,1015.554,1025.918,10.364,1.0,1.0,6.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0182_t01015.mp4,tier1,1
2cg60JADoVY_clip0183_t01029,2cg60JADoVY,1029.442,1032.414,2.972,1.0,1.0,8.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0183_t01029.mp4,tier1,1
2cg60JADoVY_clip0184_t01032,2cg60JADoVY,1032.546,1037.546,5.0,1.0,1.0,5.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0184_t01032.mp4,tier1,1
2cg60JADoVY_clip0185_t01036,2cg60JADoVY,1036.546,1041.546,5.0,1.0,1.0,6.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0185_t01036.mp4,tier1,1
2cg60JADoVY_clip0186_t01040,2cg60JADoVY,1040.546,1045.118,4.572,1.0,1.0,4.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0186_t01040.mp4,tier1,1
2cg60JADoVY_clip0187_t01047,2cg60JADoVY,1047.618,1056.286,8.668,1.0,1.0,6.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0187_t01047.mp4,tier1,1
2cg60JADoVY_clip0188_t01056,2cg60JADoVY,1056.386,1062.91,6.524,1.0,1.0,6.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0188_t01056.mp4,tier1,1
2cg60JADoVY_clip0189_t01063,2cg60JADoVY,1063.042,1071.166,8.124,1.0,1.0,2.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2cg60JADoVY_clip0189_t01063.mp4,tier1,1
2oUAlTCCi8g_clip0000_t00228,2oUAlTCCi8g,228.994,231.102,2.108,1.0,1.0,24.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2oUAlTCCi8g_clip0000_t00228.mp4,tier1,1
2oUAlTCCi8g_clip0001_t00238,2oUAlTCCi8g,238.626,240.83,2.204,1.0,1.0,22.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2oUAlTCCi8g_clip0001_t00238.mp4,tier1,1
2oUAlTCCi8g_clip0002_t00244,2oUAlTCCi8g,244.642,246.974,2.332,1.0,1.0,22.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\2oUAlTCCi8g_clip0002_t00244.mp4,tier1,1
